DateTime,Age of Empires II Definitive Edition-LTU,age of wonders 4-LTU,BattleTech-LTU,Company of Heroes 3-LTU,Crusader Kings III-LTU,Dota2-LTU,Europa Universalis IV-LTU,Hearts of Iron IV-LTU,Iron Harvest-LTU,Mechabellum-LTU,Sid Meier's Civilization IV-LTU,SMITE®-LTU,Space Gears Playtest-LTU,Starship Troopers Terran Command-LTU,Stellaris-LTU,Supreme Commander Forged Alliance-LTU,Total War WARHAMMER III-LTU,Steam-LTU,Steam-In-Game
2012-04-24 00:00:00,,,,,,45989.0,,,,,,,,,,,,4539731.0,
2012-04-25 00:00:00,,,,,,43659.0,,,,,,,,,,,,4502381.0,
2012-04-26 00:00:00,,,,,,47117.0,,,,,,,,,,,,4457643.0,
2012-04-27 00:00:00,,,,,,50368.0,,,,,,,,,,,,4505449.0,
2012-04-28 00:00:00,,,,,,50846.0,,,,,,,,,,,,4607054.0,
2012-04-29 00:00:00,,,,,,47405.0,,,,,,,,,,,,4932155.0,
2012-04-30 00:00:00,,,,,,48329.0,,,,,,,,,,,,4373240.0,
2012-05-01 00:00:00,,,,,,44391.0,,,,,,,,,,,,4944680.0,
2012-05-02 00:00:00,,,,,,43930.0,,,,,,,,,,,,4476170.0,
2012-05-03 00:00:00,,,,,,49005.0,,,,,,,,,,,,4441400.0,
2012-05-04 00:00:00,,,,,,53039.0,,,,,,,,,,,,4333735.0,
2012-05-05 00:00:00,,,,,,51878.0,,,,,,,,,,,,4701837.0,
2012-05-06 00:00:00,,,,,,49171.0,,,,,,,,,,,,5021187.0,
2012-05-07 00:00:00,,,,,,46270.0,,,,,,,,,,,,5021682.0,
2012-05-08 00:00:00,,,,,,44412.0,,,,,,,,,,,,5021593.0,
2012-05-09 00:00:00,,,,,,44074.0,,,,,,,,,,,,4610713.0,
2012-05-10 00:00:00,,,,,,47828.0,,,,,,,,,,,,4428830.0,
2012-05-11 00:00:00,,,,,,51321.0,,,,,,,,,,,,4290708.0,
2012-05-12 00:00:00,,,,,,49382.0,,,,,,,,,,,,4657485.0,
2012-05-13 00:00:00,,,,,,46077.0,,,,,,,,,,,,5020592.0,
2012-05-14 00:00:00,,,,,,39273.0,,,,,,,,,,,,4627617.0,
2012-05-15 00:00:00,,,,,,35758.0,,,,,,,,,,,,4597275.0,
2012-05-16 00:00:00,,,,,,37289.0,,,,,,,,,,,,4605232.0,
2012-05-17 00:00:00,,,,,,39921.0,,,,,,,,,,,,4605391.0,
2012-05-18 00:00:00,,,,,,40719.0,,,,,,,,,,,,4266805.0,
2012-05-19 00:00:00,,,,,,43504.0,,,,,,,,,,,,4456462.0,
2012-05-20 00:00:00,,,,,,37125.0,,,,,,,,,,,,4923499.0,
2012-05-21 00:00:00,,,,,,37744.0,,,,,,,,,,,,4552650.0,
2012-05-22 00:00:00,,,,,,37725.0,,,,,,,,,,,,4387803.0,
2012-05-23 00:00:00,,,,,,38456.0,,,,,,,,,,,,4301487.0,
2012-05-24 00:00:00,,,,,,41958.0,,,,,,,,,,,,4301443.0,
2012-05-25 00:00:00,,,,,,43822.0,,,,,,,,,,179.0,,4102494.0,
2012-05-26 00:00:00,,,,,,43950.0,,,,,,,,,,,,4450043.0,
2012-05-27 00:00:00,,,,,,41905.0,,,,,,,,,,,,4587606.0,
2012-05-28 00:00:00,,,,,,42415.0,,,,,,,,,,,,4748521.0,
2012-05-29 00:00:00,,,,,,42576.0,,,,,,,,,,,,4485301.0,
2012-05-30 00:00:00,,,,,,41547.0,,,,,,,,,,,,4464164.0,
2012-05-31 00:00:00,,,,,,54098.0,,,,,,,,,,,,4488669.0,
2012-06-01 00:00:00,,,,,,55519.0,,,,,,,,,,,,4296113.0,
2012-06-02 00:00:00,,,,,,57901.0,,,,,,,,,,,,4524524.0,
2012-06-03 00:00:00,,,,,,52426.0,,,,,,,,,,,,4958346.0,
2012-06-04 00:00:00,,,,,,51161.0,,,,,,,,,,,,4959508.0,
2012-06-05 00:00:00,,,,,,53217.0,,,,,,,,,,,,4521130.0,
2012-06-06 00:00:00,,,,,,52856.0,,,,,,,,,,,,4495320.0,
2012-06-07 00:00:00,,,,,,51574.0,,,,,,,,,,,,4575995.0,
2012-06-08 00:00:00,,,,,,54040.0,,,,,,,,,,,,4388086.0,
2012-06-09 00:00:00,,,,,,54436.0,,,,,,,,,,,,4578516.0,
2012-06-10 00:00:00,,,,,,50965.0,,,,,,,,,,,,4841017.0,
2012-06-11 00:00:00,,,,,,57093.0,,,,,169.0,,,,,,,4567875.0,
2012-06-12 00:00:00,,,,,,52085.0,,,,,,,,,,,,4526655.0,
2012-06-13 00:00:00,,,,,,52847.0,,,,,,,,,,,,4577460.0,
2012-06-14 00:00:00,,,,,,52847.0,,,,,,,,,,,,4559181.0,
2012-06-15 00:00:00,,,,,,55173.0,,,,,,,,,,,,4354595.0,
2012-06-16 00:00:00,,,,,,54638.0,,,,,,,,,,,,4384883.0,
2012-06-17 00:00:00,,,,,,50802.0,,,,,,,,,,,,4734407.0,
2012-06-18 00:00:00,,,,,,53139.0,,,,,,,,,,,,4735417.0,
2012-06-19 00:00:00,,,,,,53443.0,,,,,,,,,,,,4455024.0,
2012-06-20 00:00:00,,,,,,52659.0,,,,,,,,,,,,4484815.0,
2012-06-21 00:00:00,,,,,,54787.0,,,,,,,,,,,,4363809.0,
2012-06-22 00:00:00,,,,,,58113.0,,,,,,,,,,,,4485860.0,
2012-06-23 00:00:00,,,,,,59926.0,,,,,,,,,,,,4389580.0,
2012-06-24 00:00:00,,,,,,56954.0,,,,,,,,,,,,4802682.0,
2012-06-25 00:00:00,,,,,,56683.0,,,,,,,,,,,,4686227.0,
2012-06-26 00:00:00,,,,,,57238.0,,,,,,,,,,,,4807225.0,
2012-06-27 00:00:00,,,,,,57286.0,,,,,,,,,,,,4521087.0,
2012-06-28 00:00:00,,,,,,60217.0,,,,,,,,,,,,4396922.0,
2012-06-29 00:00:00,,,,,,62084.0,,,,,,,,,,,,4341806.0,
2012-06-30 00:00:00,,,,,,65425.0,,,,,,,,,,,,4247060.0,
2012-07-01 00:00:00,,,,,,75041.0,,,,,537.0,,,,,314.0,,4666192.0,
2012-07-02 00:00:00,,,,,,60228.0,,,,,,,,,,,,4653225.0,
2012-07-03 00:00:00,,,,,,59497.0,,,,,,,,,,,,4525554.0,
2012-07-04 00:00:00,,,,,,60026.0,,,,,,,,,,,,4487265.0,
2012-07-05 00:00:00,,,,,,62443.0,,,,,,,,,,,,4527581.0,
2012-07-06 00:00:00,,,,,,63809.0,,,,,,,,,,,,4189638.0,
2012-07-07 00:00:00,,,,,,64205.0,,,,,,,,,,,,4207013.0,
2012-07-08 00:00:00,,,,,,63422.0,,,,,,,,,,,,4628354.0,
2012-07-09 00:00:00,,,,,,60932.0,,,,,,,,,,,,4628647.0,
2012-07-10 00:00:00,,,,,,59984.0,,,,,,,,,,,,4499493.0,
2012-07-11 00:00:00,,,,,,62252.0,,,,,,,,,,,,4529361.0,
2012-07-12 00:00:00,,,,,,63871.0,,,,,,,,,,,,4458730.0,
2012-07-13 00:00:00,,,,,,67993.0,,,,,,,,,,,,4494341.0,
2012-07-14 00:00:00,,,,,,71015.0,,,,,14.0,,,,,,,4572556.0,
2012-07-15 00:00:00,,,,,,67098.0,,,,,,,,,,,,5054901.0,
2012-07-16 00:00:00,,,,,,68630.0,,,,,,,,,,,,4922780.0,
2012-07-17 00:00:00,,,,,,66545.0,,,,,,,,,,,,5056118.0,
2012-07-18 00:00:00,,,,,,67216.0,,,,,,,,,,,,4757018.0,
2012-07-19 00:00:00,,,,,,66061.0,,,,,,,,,,,,4823928.0,
2012-07-20 00:00:00,,,,,,70753.0,,,,,,,,,,,,4722436.0,
2012-07-21 00:00:00,,,,,,72372.0,,,,,,,,,,,,4714762.0,
2012-07-22 00:00:00,,,,,,69750.0,,,,,,,,,,,,5132702.0,
2012-07-23 00:00:00,,,,,,68914.0,,,,,,,,,,,,4919265.0,
2012-07-24 00:00:00,,,,,,66929.0,,,,,,,,,,,,5132480.0,
2012-07-25 00:00:00,,,,,,67416.0,,,,,,,,,,,,4581989.0,
2012-07-26 00:00:00,,,,,,73650.0,,,,,,,,,,,,4567134.0,
2012-07-27 00:00:00,,,,,,74310.0,,,,,,,,,,,,4388893.0,
2012-07-28 00:00:00,,,,,,75355.0,,,,,,,,,,,,4572667.0,
2012-07-29 00:00:00,,,,,,72723.0,,,,,,,,,,,,4894286.0,
2012-07-30 00:00:00,,,,,,72386.0,,,,,,,,,,,,4894809.0,
2012-07-31 00:00:00,,,,,,69243.0,,,,,,,,,,,,4894877.0,
2012-08-01 00:00:00,,,,,,108689.0,,,,,280.0,,,,,863.0,,4288602.0,
2012-08-02 00:00:00,,,,,,72073.0,,,,,,,,,,,,4084769.0,
2012-08-03 00:00:00,,,,,,74376.0,,,,,,,,,,,,3939486.0,
2012-08-04 00:00:00,,,,,,76025.0,,,,,,,,,,,,4087922.0,
2012-08-05 00:00:00,,,,,,72061.0,,,,,,,,,,,,4320941.0,
2012-08-06 00:00:00,,,,,,71082.0,,,,,,,,,,,,4211995.0,
2012-08-07 00:00:00,,,,,,71463.0,,,,,,,,,,,,4188346.0,
2012-08-08 00:00:00,,,,,,70657.0,,,,,,,,,,,,4211969.0,
2012-08-09 00:00:00,,,,,,70398.0,,,,,,,,,,,,4134474.0,
2012-08-10 00:00:00,,,,,,75505.0,,,,,,,,,,,,4053538.0,
2012-08-11 00:00:00,,,,,,75726.0,,,,,,,,,,,,4084696.0,
2012-08-12 00:00:00,,,,,,71559.0,,,,,,,,,,,,4405216.0,
2012-08-13 00:00:00,,,,,,70019.0,,,,,,,,,,,,4302458.0,
2012-08-14 00:00:00,,,,,,69520.0,,,,,,,,,,,,4248604.0,
2012-08-15 00:00:00,,,,,,69927.0,,,,,,,,,,,,4179284.0,
2012-08-16 00:00:00,,,,,,70338.0,,,,,,,,,,,,4048474.0,
2012-08-17 00:00:00,,,,,,73551.0,,,,,,,,,,,,4185075.0,
2012-08-18 00:00:00,,,,,,78599.0,,,,,,,,,,882.0,,4129537.0,
2012-08-19 00:00:00,,,,,,74711.0,,,,,,,,,,850.0,,4529543.0,
2012-08-20 00:00:00,,,,,,69926.0,,,,,,,,,,593.0,,4373271.0,
2012-08-21 00:00:00,,,,,,71310.0,,,,,,,,,,582.0,,4531838.0,
2012-08-22 00:00:00,,,,,,73540.0,,,,,,,,,,,,4295397.0,
2012-08-23 00:00:00,,,,,,73043.0,,,,,,,,,,501.0,,4298837.0,
2012-08-24 00:00:00,,,,,,73583.0,,,,,,,,,,,,4197604.0,
2012-08-25 00:00:00,,,,,,108472.0,,,,,,,,,,,,4412020.0,
2012-08-26 00:00:00,,,,,,105839.0,,,,,,,,,,,,4858349.0,
2012-08-27 00:00:00,,,,,,105167.0,,,,,,,,,,,,4537371.0,
2012-08-28 00:00:00,,,,,,80479.0,,,,,,,,,,,,4458464.0,
2012-08-29 00:00:00,,,,,,77752.0,,,,,,,,,,,,4552329.0,
2012-08-30 00:00:00,,,,,,111804.0,,,,,,,,,,,,4438473.0,
2012-08-31 00:00:00,,,,,,108557.0,,,,,,,,,,,,4373083.0,
2012-09-01 00:00:00,,,,,,118901.0,,,,,247.0,,,,,481.0,,4602437.0,
2012-09-02 00:00:00,,,,,,118479.0,,,,,,,,,,,,4959996.0,
2012-09-03 00:00:00,,,,,,83298.0,,,,,,,,,,,,4917134.0,
2012-09-04 00:00:00,,,,,,80584.0,,,,,,,,,,,,4458244.0,
2012-09-05 00:00:00,,,,,,81657.0,,,,,,,,,,,,4922397.0,
2012-09-06 00:00:00,,,,,,70409.0,,,,,,,,,,,,4287696.0,
2012-09-07 00:00:00,,,,,,70409.0,,,,,,,,,,,,3144030.0,
2012-09-08 00:00:00,,,,,,70409.0,,,,,,,,,,,,4612718.0,
2012-09-09 00:00:00,,,,,,80110.0,,,,,,,,,,,,5005128.0,
2012-09-10 00:00:00,,,,,,80574.0,,,,,,,,,,,,4477799.0,
2012-09-11 00:00:00,,,,,,80452.0,,,,,,,,,,,,4386681.0,
2012-09-12 00:00:00,,,,,,81733.0,,,,,,,,,,,,4485170.0,
2012-09-13 00:00:00,,,,,,81592.0,,,,,,,,,,,,4278140.0,
2012-09-14 00:00:00,,,,,,90409.0,,,,,,,,,,,,4351838.0,
2012-09-15 00:00:00,,,,,,91719.0,,,,,,,,,,,,4834444.0,
2012-09-16 00:00:00,,,,,,79965.0,,,,,,,,,,,,5247595.0,
2012-09-17 00:00:00,,,,,,82755.0,,,,,,,,,,,,4714371.0,
2012-09-18 00:00:00,,,,,,79405.0,,,,,,,,,,,,4643890.0,
2012-09-19 00:00:00,,,,,,81340.0,,,,,,,,,,,,4648334.0,
2012-09-20 00:00:00,,,,,,84664.0,,,,,,,,,,,,4303339.0,
2012-09-21 00:00:00,,,,,,97697.0,,,,,,,,,,,,4604105.0,
2012-09-22 00:00:00,,,,,,97784.0,,,,,,,,,,,,4877194.0,
2012-09-23 00:00:00,,,,,,87176.0,,,,,,,,,,,,5345933.0,
2012-09-24 00:00:00,,,,,,81954.0,,,,,,,,,,,,4790058.0,
2012-09-25 00:00:00,,,,,,84298.0,,,,,,,,,,,,5347172.0,
2012-09-26 00:00:00,,,,,,83483.0,,,,,,,,,,,,4696724.0,
2012-09-27 00:00:00,,,,,,88965.0,,,,,,,,,,,,4613207.0,
2012-09-28 00:00:00,,,,,,99129.0,,,,,,,,,,,,4507184.0,
2012-09-29 00:00:00,,,,,,102129.0,,,,,,,,,,,,4947411.0,
2012-09-30 00:00:00,,,,,,89750.0,,,,,,,,,,,,5373510.0,
2012-10-01 00:00:00,,,,,,171860.0,,,,,248.0,,,,,495.0,,5380220.0,
2012-10-02 00:00:00,,,,,,89614.0,,,,,,,,,,,,4603040.0,
2012-10-03 00:00:00,,,,,,97314.0,,,,,,,,,,,,4746445.0,
2012-10-04 00:00:00,,,,,,110976.0,,,,,,,,,,,,4599662.0,
2012-10-05 00:00:00,,,,,,116386.0,,,,,,,,,,,,4555205.0,
2012-10-06 00:00:00,,,,,,112941.0,,,,,,,,,,,,4992307.0,
2012-10-07 00:00:00,,,,,,106831.0,,,,,,,,,,,,5287011.0,
2012-10-08 00:00:00,,,,,,101962.0,,,,,,,,,,,,5011349.0,
2012-10-09 00:00:00,,,,,,99846.0,,,,,,,,,,,,4678669.0,
2012-10-10 00:00:00,,,,,,100426.0,,,,,,,,,,,,5012886.0,
2012-10-11 00:00:00,,,,,,105059.0,,,,,,,,,,,,4512707.0,
2012-10-12 00:00:00,,,,,,112481.0,,,,,,,,,,,,4636242.0,
2012-10-13 00:00:00,,,,,,110661.0,,,,,,,,,,,,5099653.0,
2012-10-14 00:00:00,,,,,,99318.0,,,,,,,,,,,,5402522.0,
2012-10-15 00:00:00,,,,,,99647.0,,,,,,,,,,,,5408323.0,
2012-10-16 00:00:00,,,,,,96812.0,,,,,,,,,,,,5408941.0,
2012-10-17 00:00:00,,,,,,97340.0,,,,,,,,,,,,4779922.0,
2012-10-18 00:00:00,,,,,,97340.0,,,,,,,,,,,,4722625.0,
2012-10-19 00:00:00,,,,,,97340.0,,,,,,,,,,,,4628137.0,
2012-10-20 00:00:00,,,,,,127958.0,,,,,,,,,,,,5115306.0,
2012-10-21 00:00:00,,,,,,121831.0,,,,,,,,,,,,5466657.0,
2012-10-22 00:00:00,,,,,,134845.0,,,,,,,,,,,,4808768.0,
2012-10-23 00:00:00,,,,,,121309.0,,,,,,,,,,,,4997461.0,
2012-10-24 00:00:00,,,,,,131905.0,,,,,,,,,,,,4810105.0,
2012-10-25 00:00:00,,,,,,133295.0,,,,,,,,,,,,4604696.0,
2012-10-26 00:00:00,,,,,,145041.0,,,,,,,,,,,,4557994.0,
2012-10-27 00:00:00,,,,,,147013.0,,,,,,,,,,,,5088930.0,
2012-10-28 00:00:00,,,,,,133301.0,,,,,,,,,,,,5416810.0,
2012-10-29 00:00:00,,,,,,133498.0,,,,,,,,,,,,4947442.0,
2012-10-30 00:00:00,,,,,,171931.0,,,,,,,,,,,,4831711.0,
2012-10-31 00:00:00,,,,,,166805.0,,,,,,,,,,,,4947711.0,
2012-11-01 00:00:00,,,,,,169631.0,,,,,281.0,,,,,425.0,,4804460.0,
2012-11-02 00:00:00,,,,,,158228.0,,,,,,,,,,,,4784772.0,
2012-11-03 00:00:00,,,,,,154925.0,,,,,,,,,,,,5193010.0,
2012-11-04 00:00:00,,,,,,142382.0,,,,,,,,,,,,5635158.0,
2012-11-05 00:00:00,,,,,,135504.0,,,,,,,,,,,,4957406.0,
2012-11-06 00:00:00,,,,,,138398.0,,,,,,,,,,,,4910892.0,
2012-11-07 00:00:00,,,,,,140618.0,,,,,,,,,,,,4910829.0,
2012-11-08 00:00:00,,,,,,146990.0,,,,,,,,,,,,4821810.0,
2012-11-09 00:00:00,,,,,,163993.0,,,,,,,,,,,,4677271.0,
2012-11-10 00:00:00,,,,,,164331.0,,,,,,,,,,,,5234101.0,
2012-11-11 00:00:00,,,,,,149020.0,,,,,,,,,,,,5615559.0,
2012-11-12 00:00:00,,,,,,140023.0,,,,,,,,,,,,5124240.0,
2012-11-13 00:00:00,,,,,,138005.0,,,,,,,,,,,,4958298.0,
2012-11-14 00:00:00,,,,,,141691.0,,,,,,,,,,,,4881179.0,
2012-11-15 00:00:00,,,,,,148705.0,,,,,,,,,,,,4881013.0,
2012-11-16 00:00:00,,,,,,159020.0,,,,,,,,,,,,4689299.0,
2012-11-17 00:00:00,,,,,,156169.0,,,,,,,,,,,,5255869.0,
2012-11-18 00:00:00,,,,,,137382.0,,,,,,,,,,,,5644413.0,
2012-11-19 00:00:00,,,,,,137902.0,,,,,,,,,,,,5109833.0,
2012-11-20 00:00:00,,,,,,139073.0,,,,,,,,,,,,5666118.0,
2012-11-21 00:00:00,,,,,,147056.0,,,,,,,,,,,,5216996.0,
2012-11-22 00:00:00,,,,,,155884.0,,,,,,,,,,,,5317445.0,
2012-11-23 00:00:00,,,,,,170248.0,,,,,,,,,,,,5340926.0,
2012-11-24 00:00:00,,,,,,166166.0,,,,,,,,,,,,5661126.0,
2012-11-25 00:00:00,,,,,,147390.0,,,,,,,,,,,,6045465.0,
2012-11-26 00:00:00,,,,,,148120.0,,,,,,,,,,,,5444435.0,
2012-11-27 00:00:00,,,,,,151154.0,,,,,,,,,,,,5304048.0,
2012-11-28 00:00:00,,,,,,153963.0,,,,,,,,,,,,5216018.0,
2012-11-29 00:00:00,,,,,,153010.0,,,,,,,,,,,,5114113.0,
2012-11-30 00:00:00,,,,,,170847.0,,,,,,,,,,,,5115673.0,
2012-12-01 00:00:00,,,,,,213521.0,,,,,673.0,,,,,718.0,,5575120.0,
2012-12-02 00:00:00,,,,,,152503.0,,,,,,,,,,,,5991682.0,
2012-12-03 00:00:00,,,,,,153770.0,,,,,,,,,,,,5198170.0,
2012-12-04 00:00:00,,,,,,152190.0,,,,,,,,,,,,5993026.0,
2012-12-05 00:00:00,,,,,,154020.0,,,,,,,,,,,,5201554.0,
2012-12-06 00:00:00,,,,,,163280.0,,,,,,,,,,,,5073728.0,
2012-12-07 00:00:00,,,,,,180544.0,,,,,,,,,,,,5057989.0,
2012-12-08 00:00:00,,,,,,180298.0,,,,,,,,,,,,5570056.0,
2012-12-09 00:00:00,,,,,,164689.0,,,,,,,,,,,,5956378.0,
2012-12-10 00:00:00,,,,,,168620.0,,,,,,,,,,,,5302728.0,
2012-12-11 00:00:00,,,,,,166710.0,,,,,,,,,,,,5285638.0,
2012-12-12 00:00:00,,,,,,171101.0,,,,,,,,,,,,5302704.0,
2012-12-13 00:00:00,,,,,,185975.0,,,,,,,,,,,,5285796.0,
2012-12-14 00:00:00,,,,,,201442.0,,,,,,,,,,,,5082317.0,
2012-12-15 00:00:00,,,,,,203484.0,,,,,,,,,,,,5619523.0,
2012-12-16 00:00:00,,,,,,188619.0,,,,,,,,,,,,5963403.0,
2012-12-17 00:00:00,,,,,,187555.0,,,,,,,,,,,,5416915.0,
2012-12-18 00:00:00,,,,,,186837.0,,,,,,,,,,,,5964068.0,
2012-12-19 00:00:00,,,,,,215557.0,,,,,,,,,,,,5326238.0,
2012-12-20 00:00:00,,,,,,202605.0,,,,,,,,,,,,5328205.0,
2012-12-21 00:00:00,,,,,,208194.0,,,,,,,,,,,,5247973.0,
2012-12-22 00:00:00,,,,,,204246.0,,,,,,,,,,,,5670757.0,
2012-12-23 00:00:00,,,,,,184129.0,,,,,,,,,,,,5799758.0,
2012-12-24 00:00:00,,,,,,178981.0,,,,,,,,,,,,5206559.0,
2012-12-25 00:00:00,,,,,,184889.0,,,,,,,,,,,,5410605.0,
2012-12-26 00:00:00,,,,,,188263.0,,,,,,,,,,,,5706884.0,
2012-12-27 00:00:00,,,,,,190168.0,,,,,,,,,,,,5875851.0,
2012-12-28 00:00:00,,,,,,194478.0,,,,,,,,,,,,5848770.0,
2012-12-29 00:00:00,,,,,,193507.0,,,,,,,,,,,,5981302.0,
2012-12-30 00:00:00,,,,,,183476.0,,,,,,,,,,,,6173095.0,
2012-12-31 00:00:00,,,,,,179569.0,,,,,,,,,,,,5562083.0,
2013-01-01 00:00:00,,,,,,260989.0,,,,,575.0,,,,,717.0,,6189958.0,
2013-01-02 00:00:00,,,,,,191548.0,,,,,,,,,,,,6127011.0,
2013-01-03 00:00:00,,,,,,195662.0,,,,,,,,,,,,6073555.0,
2013-01-04 00:00:00,,,,,,206468.0,,,,,,,,,,,,6012646.0,
2013-01-05 00:00:00,,,,,,207823.0,,,,,,,,,,,,6340144.0,
2013-01-06 00:00:00,,,,,,200878.0,,,,,,,,,,,,6602809.0,
2013-01-07 00:00:00,,,,,,197441.0,,,,,,,,,,,,6602657.0,
2013-01-08 00:00:00,,,,,,195051.0,,,,,,,,,,,,5856880.0,
2013-01-09 00:00:00,,,,,,199860.0,,,,,,,,,,,,5611333.0,
2013-01-10 00:00:00,,,,,,213862.0,,,,,,,,,,,,5856836.0,
2013-01-11 00:00:00,,,,,,234693.0,,,,,,,,,,,,5617210.0,
2013-01-12 00:00:00,,,,,,223423.0,,,,,,,,,,,,6246559.0,
2013-01-13 00:00:00,,,,,,204455.0,,,,,,,,,,,,6546328.0,
2013-01-14 00:00:00,,,,,,205046.0,,,,,,,,,,,,6551794.0,
2013-01-15 00:00:00,,,,,,206108.0,,,,,,,,,,,,6552890.0,
2013-01-16 00:00:00,,,,,,209216.0,,,,,,,,,,,,5795246.0,
2013-01-17 00:00:00,,,,,,224598.0,,,,,,,,,,,,5492959.0,
2013-01-18 00:00:00,,,,,,249092.0,,,,,,,,,,,,5642959.0,
2013-01-19 00:00:00,,,,,,243759.0,,,,,,,,,,,,6223405.0,
2013-01-20 00:00:00,,,,,,227237.0,,,,,,,,,,,,6515938.0,
2013-01-21 00:00:00,,,,,,224170.0,,,,,,,,,,,,6214709.0,
2013-01-22 00:00:00,,,,,,228490.0,,,,,,,,,,,,6547217.0,
2013-01-23 00:00:00,,,,,,230012.0,,,,,,,,,,,,5787289.0,
2013-01-24 00:00:00,,,,,,243819.0,,,,,,,,,,,,5760679.0,
2013-01-25 00:00:00,,,,,,261921.0,,,,,,,,,,,,5748981.0,
2013-01-26 00:00:00,,,,,,258661.0,,,,,,,,,,,,6278211.0,
2013-01-27 00:00:00,,,,,,237414.0,,,,,,,,,,,,6603825.0,
2013-01-28 00:00:00,,,,,,236552.0,,,,,,,,,,,,6609285.0,
2013-01-29 00:00:00,,,,,,233726.0,,,,,,,,,,,,5798879.0,
2013-01-30 00:00:00,,,,,,238047.0,,,,,,,,,,,,5927291.0,
2013-01-31 00:00:00,,,,,,217567.0,,,,,,,,,,,,5798818.0,
2013-02-01 00:00:00,,,,,,283870.0,,,,,338.0,,,,,624.0,,5663746.0,
2013-02-02 00:00:00,,,,,,261182.0,,,,,,,,,,,,6189841.0,
2013-02-03 00:00:00,,,,,,236051.0,,,,,,,,,,,,6560992.0,
2013-02-04 00:00:00,,,,,,234582.0,,,,,,,,,,,,5810318.0,
2013-02-05 00:00:00,,,,,,235657.0,,,,,,,,,,,,5735052.0,
2013-02-06 00:00:00,,,,,,238126.0,,,,,,,,,,,,5682610.0,
2013-02-07 00:00:00,,,,,,254630.0,,,,,,,,,,,,5649479.0,
2013-02-08 00:00:00,,,,,,273953.0,,,,,,,,,,,,5714508.0,
2013-02-09 00:00:00,,,,,,273967.0,,,,,,,,,,,,6194439.0,
2013-02-10 00:00:00,,,,,,255378.0,,,,,,,,,,,,6509484.0,
2013-02-11 00:00:00,,,,,,253257.0,,,,,,,,,,,,5884397.0,
2013-02-12 00:00:00,,,,,,250883.0,,,,,,,,,,,,6511674.0,
2013-02-13 00:00:00,,,,,,237422.0,,,,,,,,,,,,5888019.0,
2013-02-14 00:00:00,,,,,,259980.0,,,,,,,,,,,,5346662.0,
2013-02-15 00:00:00,,,,,,284234.0,,,,,,,,,,,,5032948.0,
2013-02-16 00:00:00,,,,,,281180.0,,,,,,,,,,,,5405068.0,
2013-02-17 00:00:00,,,,,,256970.0,,,,,,,,,,,,5739142.0,
2013-02-18 00:00:00,,,,,,252643.0,,,,,,,,,,,,5744295.0,
2013-02-19 00:00:00,,,,,,253259.0,,,,,,,,,,,,5089874.0,
2013-02-20 00:00:00,,,,,,255376.0,,,,,,,,,,,,5047798.0,
2013-02-21 00:00:00,,,,,,266857.0,,,,,,,,,,,,5045984.0,
2013-02-22 00:00:00,,,,,,274436.0,,,,,,,,,,,,5026483.0,
2013-02-23 00:00:00,,,,,,283477.0,,,,,,,,,,,,5520260.0,
2013-02-24 00:00:00,,,,,,250751.0,,,,,,,,,,,,5820838.0,
2013-02-25 00:00:00,,,,,,253759.0,,,,,,,,,,,,5013348.0,
2013-02-26 00:00:00,,,,,,248683.0,,,,,,,,,,,,4756937.0,
2013-02-27 00:00:00,,,,,,252186.0,,,,,,,,,,,,4963372.0,
2013-02-28 00:00:00,,,,,,269649.0,,,,,,,,,,,,4754123.0,
2013-03-01 00:00:00,,,,,,325598.0,,,,,347.0,,,,,567.0,,4740226.0,
2013-03-02 00:00:00,,,,,,289711.0,,,,,,,,,,,,5331281.0,
2013-03-03 00:00:00,,,,,,256668.0,,,,,,,,,,,,5628295.0,
2013-03-04 00:00:00,,,,,,257875.0,,,,,,,,,,,,5630179.0,
2013-03-05 00:00:00,,,,,,257117.0,,,,,,,,,,,,4951573.0,
2013-03-06 00:00:00,,,,,,265725.0,,,,,,,,,,,,4938551.0,
2013-03-07 00:00:00,,,,,,266333.0,,,,,,,,,,,,4916526.0,
2013-03-08 00:00:00,,,,,,303068.0,,,,,,,,,,,,4938517.0,
2013-03-09 00:00:00,,,,,,325897.0,,,,,,,,,,,,5405437.0,
2013-03-10 00:00:00,,,,,,267082.0,,,,,,,,,,,,5677300.0,
2013-03-11 00:00:00,,,,,,263995.0,,,,,,,,,,,,5091370.0,
2013-03-12 00:00:00,,,,,,260335.0,,,,,,,,,,,,5040427.0,
2013-03-13 00:00:00,,,,,,262759.0,,,,,,,,,,,,5096033.0,
2013-03-14 00:00:00,,,,,,279310.0,,,,,,,,,,,,4813849.0,
2013-03-15 00:00:00,,,,,,297313.0,,,,,,,,,,,,4916319.0,
2013-03-16 00:00:00,,,,,,293090.0,,,,,,,,,,,,5429241.0,
2013-03-17 00:00:00,,,,,,261736.0,,,,,,,,,,,,5721912.0,
2013-03-18 00:00:00,,,,,,263445.0,,,,,,,,,,,,5735182.0,
2013-03-19 00:00:00,,,,,,263566.0,,,,,,,,,,,,4686753.0,
2013-03-20 00:00:00,,,,,,270405.0,,,,,,,,,,,,4667102.0,
2013-03-21 00:00:00,,,,,,281979.0,,,,,,,,,,,,4643907.0,
2013-03-22 00:00:00,,,,,,303083.0,,,,,,,,,,,,4738367.0,
