DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 171609(hhmmss KST),Hearts of Iron IV,9,50466,158,1170271,"{""en"":5,""ko"":1,""uk"":1,""other"":1,""ru"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'conneranderson', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah', 'askartoligniew']","['시바스', 'rast0s', 'HighwayCommander', 'ConnerAnderson', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah', 'AsKarToligniew']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'LGBTQQIP2SA', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'historical', 'iran', 'multiplayer', 'persia', 'persian', 'pro', 'roleplay', 'stragety', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '한국어']"
23-06-01 173058(hhmmss KST),Hearts of Iron IV,11,49566,171,1206755,"{""en"":5,""ko"":3,""uk"":1,""other"":1,""ru"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'xyfoid', 'askartoligniew', 'hoirozoc', 'conneranderson', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', 'HighwayCommander', '시폭님', 'AsKarToligniew', '호이로족', 'ConnerAnderson', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'LGBTQQIP2SA', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'historical', 'iran', 'multiplayer', 'persia', 'persian', 'pro', 'roleplay', 'stragety', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '남자', '시참', '전쟁', '하츠오브아이언', '하츠오브아이언4', '한국어', '호이', '호이4']"
23-06-01 173300(hhmmss KST),Hearts of Iron IV,11,49405,165,1207261,"{""en"":5,""ko"":3,""uk"":1,""other"":1,""ru"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'xyfoid', 'hoirozoc', 'conneranderson', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah', 'askartoligniew']","['시바스', 'rast0s', 'HighwayCommander', '시폭님', '호이로족', 'ConnerAnderson', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah', 'AsKarToligniew']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'LGBTQQIP2SA', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'historical', 'iran', 'multiplayer', 'persia', 'persian', 'pro', 'roleplay', 'stragety', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '남자', '시참', '전쟁', '하츠오브아이언', '하츠오브아이언4', '한국어', '호이', '호이4']"
23-06-01 174749(hhmmss KST),Hearts of Iron IV,11,48711,171,1192453,"{""en"":4,""ko"":3,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'kabodzinski', 'jamshidshah', 'askartoligniew', 'xyfoid', 'namja0312', 'dia_ezz', '1stwarlord', 'mr_mans1']","['시바스', 'rast0s', 'HighwayCommander', 'kabodzinski', 'JamshidShah', 'AsKarToligniew', '시폭님', '나세종', 'dia_ezz', '1stWarlord', 'mr_mans1']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 174949(hhmmss KST),Hearts of Iron IV,11,48508,174,1191605,"{""en"":4,""ko"":3,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'askartoligniew', 'namja0312', 'dia_ezz', 'jamshidshah', 'xyfoid', '1stwarlord', 'mr_mans1', 'kabodzinski']","['시바스', 'rast0s', 'HighwayCommander', 'AsKarToligniew', '나세종', 'dia_ezz', 'JamshidShah', '시폭님', '1stWarlord', 'mr_mans1', 'kabodzinski']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 180437(hhmmss KST),Hearts of Iron IV,11,48230,173,1227030,"{""en"":4,""ko"":3,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'askartoligniew', 'kabodzinski', 'namja0312', 'xyfoid', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', 'HighwayCommander', 'AsKarToligniew', 'kabodzinski', '나세종', '시폭님', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 180637(hhmmss KST),Hearts of Iron IV,10,48091,177,1222759,"{""en"":4,""ko"":2,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'askartoligniew', 'namja0312', 'kabodzinski', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', 'HighwayCommander', 'AsKarToligniew', '나세종', 'kabodzinski', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '시청자참여', '한국어']"
23-06-01 182124(hhmmss KST),Hearts of Iron IV,11,47643,171,1200370,"{""en"":4,""ko"":3,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'soppyfromfinland', 'xyfoid', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'SoppyFromFinland', '시폭님', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah']","['English', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 182324(hhmmss KST),Hearts of Iron IV,12,47533,177,1202358,"{""en"":5,""ko"":3,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'askartoligniew', 'soppyfromfinland', 'xyfoid', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'AsKarToligniew', 'SoppyFromFinland', '시폭님', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 183809(hhmmss KST),Hearts of Iron IV,13,47091,183,1249384,"{""en"":5,""ko"":3,""ru"":3,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'jamshidshah', 'askartoligniew', 'soppyfromfinland', 'xyfoid', 'kot94v', 'dia_ezz', '1stwarlord', 'mr_mans1']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'JamshidShah', 'AsKarToligniew', 'SoppyFromFinland', '시폭님', 'kot94v', 'dia_ezz', '1stWarlord', 'mr_mans1']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Мужчина', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', 'весело', 'вов', 'война', 'стратегия', 'тактика', 'хитрость', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 184011(hhmmss KST),Hearts of Iron IV,13,47134,187,1248240,"{""en"":5,""ko"":3,""ru"":3,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'jamshidshah', 'askartoligniew', 'soppyfromfinland', 'xyfoid', 'kot94v', 'dia_ezz', '1stwarlord', 'mr_mans1']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'JamshidShah', 'AsKarToligniew', 'SoppyFromFinland', '시폭님', 'kot94v', 'dia_ezz', '1stWarlord', 'mr_mans1']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'persia', 'persian', 'pro', 'Мужчина', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', 'весело', 'вов', 'война', 'стратегия', 'тактика', 'хитрость', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 185456(hhmmss KST),Hearts of Iron IV,13,47139,200,1291160,"{""ko"":4,""en"":4,""ru"":3,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'askartoligniew', 'xyfoid', 'kot94v', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah', 'by2099']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'AsKarToligniew', '시폭님', 'kot94v', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah', 'by2099']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'farsi', 'highskill', 'iran', 'justchaiting', 'persia', 'persian', 'pro', 'Мужчина', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', 'весело', 'вов', 'война', 'стратегия', 'тактика', 'хитрость', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 185657(hhmmss KST),Hearts of Iron IV,14,47184,201,1288305,"{""en"":5,""ko"":4,""ru"":3,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'highwaycommander', 'namja0312', 'kabodzinski', 'askartoligniew', 'xyfoid', 'kot94v', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah', 'soppyfromfinland', 'by2099']","['시바스', 'rast0s', 'HighwayCommander', '나세종', 'kabodzinski', 'AsKarToligniew', '시폭님', 'kot94v', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah', 'SoppyFromFinland', 'by2099']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Kuwait', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'justchaiting', 'persia', 'persian', 'pro', 'Мужчина', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', 'весело', 'вов', 'война', 'стратегия', 'тактика', 'хитрость', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 191145(hhmmss KST),Hearts of Iron IV,14,47741,230,1324388,"{""en"":6,""ko"":4,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'discardpixel', 'highwaycommander', 'namja0312', 'kabodzinski', 'askartoligniew', 'xyfoid', 'dia_ezz', '1stwarlord', 'mr_mans1', 'jamshidshah', 'soppyfromfinland', 'by2099']","['시바스', 'rast0s', 'discardpixel', 'HighwayCommander', '나세종', 'kabodzinski', 'AsKarToligniew', '시폭님', 'dia_ezz', '1stWarlord', 'mr_mans1', 'JamshidShah', 'SoppyFromFinland', 'by2099']","['AsKarToligniew', 'Emotional', 'English', 'GIGAESPORT', 'HOI4', 'HeartsofIron', 'History', 'Immersive', 'Impressions', 'Kuwait', 'Roleplay', 'Strategy', 'Ukraine', 'Ukrainian', 'dyslexia', 'eSports', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'justchaiting', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 191344(hhmmss KST),Hearts of Iron IV,13,47859,228,1337895,"{""en"":5,""ko"":4,""ru"":2,""uk"":1,""other"":1}","['likeyoure2', 'rast0s', 'discardpixel', 'highwaycommander', 'namja0312', 'kabodzinski', 'askartoligniew', 'xyfoid', 'dia_ezz', 'mr_mans1', 'jamshidshah', 'soppyfromfinland', 'by2099']","['시바스', 'rast0s', 'discardpixel', 'HighwayCommander', '나세종', 'kabodzinski', 'AsKarToligniew', '시폭님', 'dia_ezz', 'mr_mans1', 'JamshidShah', 'SoppyFromFinland', 'by2099']","['AsKarToligniew', 'Emotional', 'English', 'GIGAESPORT', 'HOI4', 'HeartsofIron', 'History', 'Immersive', 'Impressions', 'Kuwait', 'Roleplay', 'Strategy', 'Ukraine', 'Ukrainian', 'dyslexia', 'eSports', 'english', 'farsi', 'finnish', 'highskill', 'iran', 'justchaiting', 'persia', 'persian', 'pro', 'Приятнаяатмосфера', 'Русский', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 192835(hhmmss KST),Hearts of Iron IV,12,48267,192,1385603,"{""en"":6,""ko"":4,""uk"":1,""ru"":1}","['likeyoure2', 'rast0s', 'namja0312', 'kabodzinski', 'askartoligniew', 'soppyfromfinland', 'xyfoid', 'tommyxttv', '1stwarlord', 'mr_mans1', 'jamshidshah', 'by2099']","['시바스', 'rast0s', '나세종', 'kabodzinski', 'AsKarToligniew', 'SoppyFromFinland', '시폭님', 'Tommyxttv', '1stWarlord', 'mr_mans1', 'JamshidShah', 'by2099']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 193034(hhmmss KST),Hearts of Iron IV,12,48291,197,1383806,"{""en"":6,""ko"":4,""uk"":1,""ru"":1}","['likeyoure2', 'rast0s', 'namja0312', 'kabodzinski', 'askartoligniew', 'xyfoid', 'tommyxttv', '1stwarlord', 'mr_mans1', 'jamshidshah', 'soppyfromfinland', 'by2099']","['시바스', 'rast0s', '나세종', 'kabodzinski', 'AsKarToligniew', '시폭님', 'Tommyxttv', '1stWarlord', 'mr_mans1', 'JamshidShah', 'SoppyFromFinland', 'by2099']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 194524(hhmmss KST),Hearts of Iron IV,11,48805,200,1436602,"{""en"":6,""ko"":4,""uk"":1}","['likeyoure2', 'rast0s', 'namja0312', 'xyfoid', 'tommyxttv', '1stwarlord', 'mr_mans1', 'jamshidshah', 'by2099', 'askartoligniew', 'soppyfromfinland']","['시바스', 'rast0s', '나세종', '시폭님', 'Tommyxttv', '1stWarlord', 'mr_mans1', 'JamshidShah', 'by2099', 'AsKarToligniew', 'SoppyFromFinland']","['AsKarToligniew', 'English', 'GIGAESPORT', 'History', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 194725(hhmmss KST),Hearts of Iron IV,11,48813,208,1451833,"{""en"":5,""ko"":4,""uk"":1,""ru"":1}","['likeyoure2', 'rast0s', 'namja0312', 'kabodzinski', 'xyfoid', 'tommyxttv', '1stwarlord', 'mr_mans1', 'jamshidshah', 'by2099', 'soppyfromfinland']","['시바스', 'rast0s', '나세종', 'kabodzinski', '시폭님', 'Tommyxttv', '1stWarlord', 'mr_mans1', 'JamshidShah', 'by2099', 'SoppyFromFinland']","['English', 'History', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 200224(hhmmss KST),Hearts of Iron IV,11,50093,222,1467920,"{""ko"":5,""en"":4,""uk"":1,""ru"":1}","['likeyoure2', 'rast0s', 'namja0312', 'eva4aska', 'kabodzinski', 'by2099', 'xyfoid', 'tommyxttv', '1stwarlord', 'mr_mans1', 'jamshidshah']","['시바스', 'rast0s', '나세종', '발로대장뽕뽕이', 'kabodzinski', 'by2099', '시폭님', 'Tommyxttv', '1stWarlord', 'mr_mans1', 'JamshidShah']","['English', 'History', 'Ukraine', 'Ukrainian', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 200424(hhmmss KST),Hearts of Iron IV,10,50382,219,1457780,"{""ko"":4,""en"":4,""uk"":1,""ru"":1}","['likeyoure2', 'rast0s', 'namja0312', 'kabodzinski', 'by2099', 'soppyfromfinland', 'xyfoid', 'tommyxttv', '1stwarlord', 'jamshidshah']","['시바스', 'rast0s', '나세종', 'kabodzinski', 'by2099', 'SoppyFromFinland', '시폭님', 'Tommyxttv', '1stWarlord', 'JamshidShah']","['English', 'History', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'Україна', 'Українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 201926(hhmmss KST),Hearts of Iron IV,12,51612,86,1501929,"{""en"":4,""ko"":3,""uk"":2,""ru"":2,""de"":1}","['rast0s', 'eva4aska', 'ne_multik', 'kabodzinski', 'xyfoid', 'kopatasx', 'soppyfromfinland', 'anes_19', 'tommyxttv', '1stwarlord', 'jamshidshah', 'by2099']","['rast0s', '발로대장뽕뽕이', 'ne_multik', 'kabodzinski', '시폭님', 'kopatasx', 'SoppyFromFinland', 'Anes_19', 'Tommyxttv', '1stWarlord', 'JamshidShah', 'by2099']","['Deutsch', 'English', 'HeartsofIronIV', 'History', 'Minecraft', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'ukrainian', 'Русский', 'Стратегия', 'Украiнский', 'Україна', 'Українська', 'Український', 'Українською', 'українська', '남자', '시참', '전쟁', '한국어']"
23-06-01 202129(hhmmss KST),Hearts of Iron IV,13,51873,96,1537116,"{""ko"":4,""en"":4,""uk"":2,""ru"":2,""de"":1}","['rast0s', 'eva4aska', 'namja0312', 'ne_multik', 'kabodzinski', 'xyfoid', 'kopatasx', 'soppyfromfinland', 'anes_19', 'tommyxttv', '1stwarlord', 'jamshidshah', 'by2099']","['rast0s', '발로대장뽕뽕이', '나세종', 'ne_multik', 'kabodzinski', '시폭님', 'kopatasx', 'SoppyFromFinland', 'Anes_19', 'Tommyxttv', '1stWarlord', 'JamshidShah', 'by2099']","['Deutsch', 'English', 'HeartsofIronIV', 'History', 'Minecraft', 'Ukraine', 'Ukrainian', 'dyslexia', 'english', 'finnish', 'justchaiting', 'ukrainian', 'Русский', 'Стратегия', 'Украiнский', 'Україна', 'Українська', 'Український', 'Українською', 'українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
23-06-01 203636(hhmmss KST),Hearts of Iron IV,17,53211,103,1574082,"{""ko"":4,""ru"":4,""en"":4,""uk"":2,""de"":2,""tr"":1}","['rast0s', 'eva4aska', 'namja0312', 'ne_multik', 'kopatasx', 'kabodzinski', '1stwarlord', 'jamshidshah', 'newergamer95', 'soppyfromfinland', 'anes_19', 'xyfoid', 'tommyxttv', 'botstel2', 'by2099', 'zoxsofficial', 'p0lbat']","['rast0s', '발로대장뽕뽕이', '나세종', 'ne_multik', 'kopatasx', 'kabodzinski', '1stWarlord', 'JamshidShah', 'newergamer95', 'SoppyFromFinland', 'Anes_19', '시폭님', 'Tommyxttv', 'botstel2', 'by2099', 'Zoxsofficial', 'p0lbat']","['Deutsch', 'English', 'Gaming', 'HeartsofIron4', 'HeartsofIronIV', 'Heartsofiron', 'History', 'MMO', 'Minecraft', 'Strategiespiel', 'Strategy', 'Türkçe', 'Ukraine', 'Ukrainian', 'advanture', 'açıkdünya', 'dyslexia', 'english', 'finnish', 'firstplay', 'gaming', 'hayattakalma', 'justchaiting', 'macera', 'simulasyon', 'ukrainian', 'Русский', 'Стратегия', 'Украiнский', 'Україна', 'Українська', 'Український', 'Українською', 'українська', '日本語', '남자', '시참', '시청자참여', '전쟁', '한국어']"
